id,city_id,roads_ratio,fold_id
SN3_roads_train_AOI_2_Vegas_PS-MS_img1579,AOI_2_Vegas,0.12173076923076923,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img1184,AOI_2_Vegas,0.12184497041420118,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img497,AOI_2_Vegas,0.12206863905325444,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img549,AOI_2_Vegas,0.12237041420118343,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img743,AOI_2_Vegas,0.1224,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1255,AOI_2_Vegas,0.12243786982248521,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img124,AOI_2_Vegas,0.12316508875739644,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img390,AOI_2_Vegas,0.12342426035502958,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img551,AOI_2_Vegas,0.12411893491124261,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img160,AOI_2_Vegas,0.12491775147928993,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1578,AOI_2_Vegas,0.12541242603550296,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img47,AOI_2_Vegas,0.12570236686390532,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img610,AOI_2_Vegas,0.12637988165680472,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img1327,AOI_2_Vegas,0.12747041420118344,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img1055,AOI_2_Vegas,0.12765798816568047,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1147,AOI_2_Vegas,0.127698224852071,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img1028,AOI_2_Vegas,0.12787869822485207,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img1587,AOI_2_Vegas,0.12791834319526627,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img1466,AOI_2_Vegas,0.12797810650887573,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img1420,AOI_2_Vegas,0.128501775147929,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img407,AOI_2_Vegas,0.12859349112426036,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img1487,AOI_2_Vegas,0.1294355029585799,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img593,AOI_2_Vegas,0.12981065088757396,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img1311,AOI_2_Vegas,0.12992544378698226,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img355,AOI_2_Vegas,0.12996923076923078,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1575,AOI_2_Vegas,0.12999940828402368,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img426,AOI_2_Vegas,0.13000236686390532,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img688,AOI_2_Vegas,0.13079940828402367,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img479,AOI_2_Vegas,0.13102366863905326,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img589,AOI_2_Vegas,0.13136272189349113,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1513,AOI_2_Vegas,0.1317266272189349,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img1295,AOI_2_Vegas,0.13253431952662723,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img1536,AOI_2_Vegas,0.13288402366863905,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img100,AOI_2_Vegas,0.13321242603550296,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img1505,AOI_2_Vegas,0.13368402366863905,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1116,AOI_2_Vegas,0.13425917159763315,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img327,AOI_2_Vegas,0.13521834319526627,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img560,AOI_2_Vegas,0.13569112426035504,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img458,AOI_2_Vegas,0.13643550295857987,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img531,AOI_2_Vegas,0.13661183431952661,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img583,AOI_2_Vegas,0.13774970414201185,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img323,AOI_2_Vegas,0.13800591715976332,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img600,AOI_2_Vegas,0.13802366863905324,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img1296,AOI_2_Vegas,0.13874615384615385,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img775,AOI_2_Vegas,0.1390136094674556,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img463,AOI_2_Vegas,0.13930473372781066,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img20,AOI_2_Vegas,0.13958757396449703,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img582,AOI_2_Vegas,0.14047869822485207,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img740,AOI_2_Vegas,0.14139704142011833,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img1385,AOI_2_Vegas,0.14166094674556212,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img664,AOI_2_Vegas,0.1427751479289941,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img596,AOI_2_Vegas,0.14310059171597633,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img1574,AOI_2_Vegas,0.1431828402366864,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img988,AOI_2_Vegas,0.14388165680473372,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img704,AOI_2_Vegas,0.1445189349112426,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1407,AOI_2_Vegas,0.1456585798816568,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img558,AOI_2_Vegas,0.14568047337278106,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img1108,AOI_2_Vegas,0.14634792899408283,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img532,AOI_2_Vegas,0.14651065088757395,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img595,AOI_2_Vegas,0.1466568047337278,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img63,AOI_2_Vegas,0.14684852071005916,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img1576,AOI_2_Vegas,0.1475153846153846,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img575,AOI_2_Vegas,0.1480319526627219,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img417,AOI_2_Vegas,0.1485751479289941,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img1196,AOI_2_Vegas,0.1485869822485207,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1548,AOI_2_Vegas,0.14890650887573964,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img1177,AOI_2_Vegas,0.14898698224852072,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img1068,AOI_2_Vegas,0.14937633136094675,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img580,AOI_2_Vegas,0.15037988165680474,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img883,AOI_2_Vegas,0.15117278106508875,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img93,AOI_2_Vegas,0.1511775147928994,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img660,AOI_2_Vegas,0.15401715976331362,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img900,AOI_2_Vegas,0.1548396449704142,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img807,AOI_2_Vegas,0.15633727810650888,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img986,AOI_2_Vegas,0.15728698224852072,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1376,AOI_2_Vegas,0.15740887573964496,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img982,AOI_2_Vegas,0.15895562130177515,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img530,AOI_2_Vegas,0.15920650887573964,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img1180,AOI_2_Vegas,0.15945976331360948,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img795,AOI_2_Vegas,0.15991005917159765,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img1380,AOI_2_Vegas,0.16068639053254438,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img700,AOI_2_Vegas,0.16210236686390533,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img1064,AOI_2_Vegas,0.16592899408284023,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img635,AOI_2_Vegas,0.16602485207100592,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img985,AOI_2_Vegas,0.16615562130177514,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img584,AOI_2_Vegas,0.16722544378698226,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img984,AOI_2_Vegas,0.17148934911242603,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img164,AOI_2_Vegas,0.1736828402366864,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img820,AOI_2_Vegas,0.18175147928994081,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img1527,AOI_2_Vegas,0.18212011834319528,3
SN3_roads_train_AOI_2_Vegas_PS-MS_img432,AOI_2_Vegas,0.18312485207100593,4
SN3_roads_train_AOI_2_Vegas_PS-MS_img239,AOI_2_Vegas,0.18340355029585798,0
SN3_roads_train_AOI_2_Vegas_PS-MS_img980,AOI_2_Vegas,0.18403668639053256,1
SN3_roads_train_AOI_2_Vegas_PS-MS_img162,AOI_2_Vegas,0.19977337278106508,2
SN3_roads_train_AOI_2_Vegas_PS-MS_img601,AOI_2_Vegas,0.20404260355029585,3
SN3_roads_train_AOI_3_Paris_PS-MS_img509,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img7,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img138,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img234,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img166,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img323,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img139,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img263,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img122,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img125,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img189,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img505,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img121,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img462,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img402,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img110,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img467,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img491,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img185,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img213,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img512,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img233,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img77,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img377,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img278,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img140,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img239,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img392,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img309,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img258,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img400,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img104,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img286,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img475,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img398,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img371,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img105,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img425,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img424,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img187,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img499,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img106,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img215,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img97,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img321,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img119,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img162,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img354,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img484,AOI_3_Paris,0.0,2
SN3_roads_train_AOI_3_Paris_PS-MS_img486,AOI_3_Paris,0.0,3
SN3_roads_train_AOI_3_Paris_PS-MS_img127,AOI_3_Paris,0.0,4
SN3_roads_train_AOI_3_Paris_PS-MS_img238,AOI_3_Paris,0.0,0
SN3_roads_train_AOI_3_Paris_PS-MS_img324,AOI_3_Paris,0.0,1
SN3_roads_train_AOI_3_Paris_PS-MS_img39,AOI_3_Paris,2.42603550295858e-05,2
SN3_roads_train_AOI_3_Paris_PS-MS_img448,AOI_3_Paris,0.0005751479289940829,3
SN3_roads_train_AOI_3_Paris_PS-MS_img503,AOI_3_Paris,0.0006479289940828402,4
SN3_roads_train_AOI_3_Paris_PS-MS_img507,AOI_3_Paris,0.0008497041420118343,0
SN3_roads_train_AOI_3_Paris_PS-MS_img18,AOI_3_Paris,0.0010792899408284024,1
SN3_roads_train_AOI_3_Paris_PS-MS_img440,AOI_3_Paris,0.001162130177514793,2
SN3_roads_train_AOI_3_Paris_PS-MS_img130,AOI_3_Paris,0.0012644970414201183,3
SN3_roads_train_AOI_3_Paris_PS-MS_img91,AOI_3_Paris,0.001391715976331361,4
SN3_roads_train_AOI_3_Paris_PS-MS_img299,AOI_3_Paris,0.0015437869822485207,0
SN3_roads_train_AOI_3_Paris_PS-MS_img465,AOI_3_Paris,0.0015834319526627219,1
SN3_roads_train_AOI_3_Paris_PS-MS_img64,AOI_3_Paris,0.0018491124260355029,2
SN3_roads_train_AOI_3_Paris_PS-MS_img500,AOI_3_Paris,0.002026627218934911,3
SN3_roads_train_AOI_3_Paris_PS-MS_img92,AOI_3_Paris,0.0021769230769230767,4
SN3_roads_train_AOI_3_Paris_PS-MS_img146,AOI_3_Paris,0.002540828402366864,0
SN3_roads_train_AOI_3_Paris_PS-MS_img415,AOI_3_Paris,0.0026189349112426034,1
SN3_roads_train_AOI_3_Paris_PS-MS_img485,AOI_3_Paris,0.0027301775147928996,2
SN3_roads_train_AOI_3_Paris_PS-MS_img47,AOI_3_Paris,0.002763905325443787,3
SN3_roads_train_AOI_3_Paris_PS-MS_img298,AOI_3_Paris,0.003776923076923077,4
SN3_roads_train_AOI_3_Paris_PS-MS_img264,AOI_3_Paris,0.004229585798816568,0
SN3_roads_train_AOI_3_Paris_PS-MS_img192,AOI_3_Paris,0.004555029585798817,1
SN3_roads_train_AOI_3_Paris_PS-MS_img212,AOI_3_Paris,0.004946745562130177,2
SN3_roads_train_AOI_3_Paris_PS-MS_img443,AOI_3_Paris,0.005024852071005917,3
SN3_roads_train_AOI_3_Paris_PS-MS_img17,AOI_3_Paris,0.0052792899408284025,4
SN3_roads_train_AOI_3_Paris_PS-MS_img82,AOI_3_Paris,0.0055994082840236685,0
SN3_roads_train_AOI_3_Paris_PS-MS_img303,AOI_3_Paris,0.005719526627218935,1
SN3_roads_train_AOI_3_Paris_PS-MS_img426,AOI_3_Paris,0.005843195266272189,2
SN3_roads_train_AOI_3_Paris_PS-MS_img502,AOI_3_Paris,0.005890532544378698,3
SN3_roads_train_AOI_3_Paris_PS-MS_img211,AOI_3_Paris,0.006021893491124261,4
SN3_roads_train_AOI_3_Paris_PS-MS_img46,AOI_3_Paris,0.006888757396449704,0
SN3_roads_train_AOI_3_Paris_PS-MS_img111,AOI_3_Paris,0.0073431952662721895,1
SN3_roads_train_AOI_3_Paris_PS-MS_img6,AOI_3_Paris,0.007773372781065089,2
SN3_roads_train_AOI_3_Paris_PS-MS_img344,AOI_3_Paris,0.007931952662721894,3
SN3_roads_train_AOI_3_Paris_PS-MS_img254,AOI_3_Paris,0.00818224852071006,4
SN3_roads_train_AOI_3_Paris_PS-MS_img417,AOI_3_Paris,0.008250295857988166,0
SN3_roads_train_AOI_3_Paris_PS-MS_img284,AOI_3_Paris,0.008338461538461538,1
SN3_roads_train_AOI_3_Paris_PS-MS_img14,AOI_3_Paris,0.008476923076923076,2
SN3_roads_train_AOI_3_Paris_PS-MS_img142,AOI_3_Paris,0.008598816568047337,3
SN3_roads_train_AOI_3_Paris_PS-MS_img229,AOI_3_Paris,0.009153254437869823,4
SN3_roads_train_AOI_3_Paris_PS-MS_img423,AOI_3_Paris,0.009192899408284024,0
SN3_roads_train_AOI_3_Paris_PS-MS_img160,AOI_3_Paris,0.009263905325443788,1
SN3_roads_train_AOI_3_Paris_PS-MS_img373,AOI_3_Paris,0.009866863905325443,2
SN3_roads_train_AOI_3_Paris_PS-MS_img347,AOI_3_Paris,0.00990887573964497,3
SN3_roads_train_AOI_3_Paris_PS-MS_img27,AOI_3_Paris,0.010071005917159764,4
SN3_roads_train_AOI_3_Paris_PS-MS_img496,AOI_3_Paris,0.010320118343195267,0
SN3_roads_train_AOI_3_Paris_PS-MS_img351,AOI_3_Paris,0.010346745562130177,1
SN3_roads_train_AOI_3_Paris_PS-MS_img350,AOI_3_Paris,0.010384023668639053,2
SN3_roads_train_AOI_3_Paris_PS-MS_img394,AOI_3_Paris,0.010402366863905325,3
SN3_roads_train_AOI_3_Paris_PS-MS_img55,AOI_3_Paris,0.010415384615384615,4
SN3_roads_train_AOI_3_Paris_PS-MS_img444,AOI_3_Paris,0.010523668639053255,0
SN3_roads_train_AOI_3_Paris_PS-MS_img490,AOI_3_Paris,0.010579881656804733,1
SN3_roads_train_AOI_3_Paris_PS-MS_img63,AOI_3_Paris,0.010746153846153846,2
SN3_roads_train_AOI_3_Paris_PS-MS_img399,AOI_3_Paris,0.010776923076923076,3
SN3_roads_train_AOI_3_Paris_PS-MS_img277,AOI_3_Paris,0.010790532544378699,4
SN3_roads_train_AOI_3_Paris_PS-MS_img259,AOI_3_Paris,0.010806508875739645,0
SN3_roads_train_AOI_3_Paris_PS-MS_img493,AOI_3_Paris,0.010975147928994082,1
SN3_roads_train_AOI_3_Paris_PS-MS_img375,AOI_3_Paris,0.010997633136094675,2
SN3_roads_train_AOI_3_Paris_PS-MS_img235,AOI_3_Paris,0.011072189349112426,3
SN3_roads_train_AOI_3_Paris_PS-MS_img184,AOI_3_Paris,0.01111301775147929,4
SN3_roads_train_AOI_3_Paris_PS-MS_img251,AOI_3_Paris,0.01123846153846154,0
SN3_roads_train_AOI_3_Paris_PS-MS_img228,AOI_3_Paris,0.01127396449704142,1
SN3_roads_train_AOI_3_Paris_PS-MS_img285,AOI_3_Paris,0.011357396449704142,2
SN3_roads_train_AOI_3_Paris_PS-MS_img422,AOI_3_Paris,0.011372189349112426,3
SN3_roads_train_AOI_3_Paris_PS-MS_img167,AOI_3_Paris,0.01163491124260355,4
SN3_roads_train_AOI_3_Paris_PS-MS_img256,AOI_3_Paris,0.011892899408284023,0
SN3_roads_train_AOI_3_Paris_PS-MS_img261,AOI_3_Paris,0.012144378698224852,1
SN3_roads_train_AOI_3_Paris_PS-MS_img252,AOI_3_Paris,0.01236923076923077,2
SN3_roads_train_AOI_3_Paris_PS-MS_img124,AOI_3_Paris,0.012375739644970414,3
SN3_roads_train_AOI_3_Paris_PS-MS_img28,AOI_3_Paris,0.012386390532544379,4
SN3_roads_train_AOI_3_Paris_PS-MS_img464,AOI_3_Paris,0.013167455621301775,0
SN3_roads_train_AOI_3_Paris_PS-MS_img21,AOI_3_Paris,0.013255621301775149,1
SN3_roads_train_AOI_3_Paris_PS-MS_img451,AOI_3_Paris,0.013266863905325443,2
SN3_roads_train_AOI_3_Paris_PS-MS_img492,AOI_3_Paris,0.013310059171597633,3
SN3_roads_train_AOI_3_Paris_PS-MS_img325,AOI_3_Paris,0.013345562130177515,4
SN3_roads_train_AOI_3_Paris_PS-MS_img143,AOI_3_Paris,0.01368224852071006,0
SN3_roads_train_AOI_3_Paris_PS-MS_img514,AOI_3_Paris,0.01373905325443787,1
SN3_roads_train_AOI_3_Paris_PS-MS_img345,AOI_3_Paris,0.01382130177514793,2
SN3_roads_train_AOI_3_Paris_PS-MS_img54,AOI_3_Paris,0.013866272189349112,3
SN3_roads_train_AOI_3_Paris_PS-MS_img446,AOI_3_Paris,0.013921301775147929,4
SN3_roads_train_AOI_3_Paris_PS-MS_img11,AOI_3_Paris,0.014078698224852072,0
SN3_roads_train_AOI_3_Paris_PS-MS_img137,AOI_3_Paris,0.014712426035502959,1
SN3_roads_train_AOI_3_Paris_PS-MS_img168,AOI_3_Paris,0.014889940828402367,2
SN3_roads_train_AOI_3_Paris_PS-MS_img396,AOI_3_Paris,0.015141420118343196,3
SN3_roads_train_AOI_3_Paris_PS-MS_img470,AOI_3_Paris,0.015198816568047337,4
SN3_roads_train_AOI_3_Paris_PS-MS_img517,AOI_3_Paris,0.015529585798816569,0
SN3_roads_train_AOI_3_Paris_PS-MS_img237,AOI_3_Paris,0.015820118343195265,1
SN3_roads_train_AOI_3_Paris_PS-MS_img511,AOI_3_Paris,0.01584319526627219,2
SN3_roads_train_AOI_3_Paris_PS-MS_img118,AOI_3_Paris,0.01607278106508876,3
SN3_roads_train_AOI_3_Paris_PS-MS_img20,AOI_3_Paris,0.01612544378698225,4
SN3_roads_train_AOI_3_Paris_PS-MS_img84,AOI_3_Paris,0.01730473372781065,0
SN3_roads_train_AOI_3_Paris_PS-MS_img305,AOI_3_Paris,0.017434319526627218,1
SN3_roads_train_AOI_3_Paris_PS-MS_img379,AOI_3_Paris,0.017797633136094674,2
SN3_roads_train_AOI_3_Paris_PS-MS_img346,AOI_3_Paris,0.018026627218934912,3
SN3_roads_train_AOI_3_Paris_PS-MS_img153,AOI_3_Paris,0.018329585798816567,4
SN3_roads_train_AOI_3_Paris_PS-MS_img126,AOI_3_Paris,0.019575147928994084,0
SN3_roads_train_AOI_3_Paris_PS-MS_img469,AOI_3_Paris,0.020149112426035502,1
SN3_roads_train_AOI_3_Paris_PS-MS_img442,AOI_3_Paris,0.020553846153846155,2
SN3_roads_train_AOI_3_Paris_PS-MS_img420,AOI_3_Paris,0.020892307692307693,3
SN3_roads_train_AOI_3_Paris_PS-MS_img61,AOI_3_Paris,0.020992307692307692,4
SN3_roads_train_AOI_3_Paris_PS-MS_img418,AOI_3_Paris,0.021166272189349113,0
SN3_roads_train_AOI_3_Paris_PS-MS_img341,AOI_3_Paris,0.02178698224852071,1
SN3_roads_train_AOI_3_Paris_PS-MS_img81,AOI_3_Paris,0.021837278106508876,2
SN3_roads_train_AOI_3_Paris_PS-MS_img322,AOI_3_Paris,0.021853846153846154,3
SN3_roads_train_AOI_3_Paris_PS-MS_img9,AOI_3_Paris,0.022446745562130176,4
SN3_roads_train_AOI_3_Paris_PS-MS_img393,AOI_3_Paris,0.02272958579881657,0
SN3_roads_train_AOI_3_Paris_PS-MS_img205,AOI_3_Paris,0.0230792899408284,1
SN3_roads_train_AOI_3_Paris_PS-MS_img282,AOI_3_Paris,0.02320532544378698,2
SN3_roads_train_AOI_3_Paris_PS-MS_img129,AOI_3_Paris,0.02402662721893491,3
SN3_roads_train_AOI_3_Paris_PS-MS_img80,AOI_3_Paris,0.024039644970414203,4
SN3_roads_train_AOI_3_Paris_PS-MS_img19,AOI_3_Paris,0.02437810650887574,0
SN3_roads_train_AOI_3_Paris_PS-MS_img76,AOI_3_Paris,0.02451656804733728,1
SN3_roads_train_AOI_3_Paris_PS-MS_img489,AOI_3_Paris,0.024629585798816567,2
SN3_roads_train_AOI_3_Paris_PS-MS_img38,AOI_3_Paris,0.025135502958579883,3
SN3_roads_train_AOI_3_Paris_PS-MS_img306,AOI_3_Paris,0.025837869822485208,4
SN3_roads_train_AOI_3_Paris_PS-MS_img23,AOI_3_Paris,0.026476331360946747,0
SN3_roads_train_AOI_3_Paris_PS-MS_img33,AOI_3_Paris,0.026967455621301775,1
SN3_roads_train_AOI_3_Paris_PS-MS_img15,AOI_3_Paris,0.027029585798816567,2
SN3_roads_train_AOI_3_Paris_PS-MS_img283,AOI_3_Paris,0.02766568047337278,3
SN3_roads_train_AOI_3_Paris_PS-MS_img31,AOI_3_Paris,0.027715384615384614,4
SN3_roads_train_AOI_3_Paris_PS-MS_img191,AOI_3_Paris,0.02772248520710059,0
SN3_roads_train_AOI_3_Paris_PS-MS_img250,AOI_3_Paris,0.027850295857988167,1
SN3_roads_train_AOI_3_Paris_PS-MS_img386,AOI_3_Paris,0.028205917159763314,2
SN3_roads_train_AOI_3_Paris_PS-MS_img281,AOI_3_Paris,0.02844733727810651,3
SN3_roads_train_AOI_3_Paris_PS-MS_img190,AOI_3_Paris,0.028892899408284024,4
SN3_roads_train_AOI_3_Paris_PS-MS_img24,AOI_3_Paris,0.029410059171597634,0
SN3_roads_train_AOI_3_Paris_PS-MS_img98,AOI_3_Paris,0.030113609467455622,1
SN3_roads_train_AOI_3_Paris_PS-MS_img338,AOI_3_Paris,0.030376923076923076,2
SN3_roads_train_AOI_3_Paris_PS-MS_img72,AOI_3_Paris,0.030419526627218935,3
SN3_roads_train_AOI_3_Paris_PS-MS_img307,AOI_3_Paris,0.03097396449704142,4
SN3_roads_train_AOI_3_Paris_PS-MS_img439,AOI_3_Paris,0.032576331360946745,0
SN3_roads_train_AOI_3_Paris_PS-MS_img16,AOI_3_Paris,0.03290355029585799,1
SN3_roads_train_AOI_3_Paris_PS-MS_img320,AOI_3_Paris,0.03379585798816568,2
SN3_roads_train_AOI_3_Paris_PS-MS_img26,AOI_3_Paris,0.035807692307692304,3
SN3_roads_train_AOI_3_Paris_PS-MS_img274,AOI_3_Paris,0.0359810650887574,4
SN3_roads_train_AOI_3_Paris_PS-MS_img362,AOI_3_Paris,0.03599644970414201,0
SN3_roads_train_AOI_3_Paris_PS-MS_img30,AOI_3_Paris,0.036931952662721895,1
SN3_roads_train_AOI_3_Paris_PS-MS_img450,AOI_3_Paris,0.03732366863905325,2
SN3_roads_train_AOI_3_Paris_PS-MS_img342,AOI_3_Paris,0.03804437869822485,3
